#  E (eV)   dos(E)     Int dos(E) EFermi =    6.132 eV
  -3.340  0.5702E-03  0.1473E+01
  -3.330  0.5376E-01  0.1473E+01
  -3.320  0.7023E+00  0.1480E+01
  -3.310  0.1596E+01  0.1496E+01
  -3.300  0.1512E+01  0.1511E+01
  -3.290  0.5038E+00  0.1516E+01
  -3.280  0.2684E-01  0.1516E+01
  -3.270  0.1964E-03  0.1516E+01
  -3.260  0.1947E-06  0.1516E+01
  -3.250  0.2612E-10  0.1516E+01
  -3.240  0.4743E-15  0.1516E+01
  -3.230  0.1166E-20  0.1516E+01
  -3.220  0.3877E-27  0.1516E+01
  -3.210  0.1745E-34  0.1516E+01
  -3.200  0.2440E-32  0.1516E+01
  -3.190  0.3096E-25  0.1516E+01
  -3.180  0.5316E-19  0.1516E+01
  -3.170  0.1235E-13  0.1516E+01
  -3.160  0.3884E-09  0.1516E+01
  -3.150  0.1653E-05  0.1516E+01
  -3.140  0.9522E-03  0.1517E+01
  -3.130  0.7422E-01  0.1517E+01
  -3.120  0.7830E+00  0.1525E+01
  -3.110  0.1123E+01  0.1536E+01
  -3.100  0.4216E+00  0.1541E+01
  -3.090  0.1110E+01  0.1552E+01
  -3.080  0.8025E+00  0.1560E+01
  -3.070  0.7893E-01  0.1560E+01
  -3.060  0.1051E-02  0.1560E+01
  -3.050  0.1892E-05  0.1560E+01
  -3.040  0.4613E-09  0.1560E+01
  -3.030  0.1522E-13  0.1560E+01
  -3.020  0.6796E-19  0.1560E+01
  -3.010  0.4107E-25  0.1560E+01
  -3.000  0.1321E-29  0.1560E+01
  -2.990  0.7970E-23  0.1560E+01
  -2.980  0.6524E-17  0.1560E+01
  -2.970  0.7227E-12  0.1560E+01
  -2.960  0.1083E-07  0.1560E+01
  -2.950  0.2198E-04  0.1560E+01
  -2.940  0.6036E-02  0.1561E+01
  -2.930  0.2243E+00  0.1563E+01
  -2.920  0.1128E+01  0.1574E+01
  -2.910  0.7678E+00  0.1582E+01
  -2.900  0.7074E-01  0.1582E+01
  -2.890  0.6123E-02  0.1582E+01
  -2.880  0.2070E+00  0.1585E+01
  -2.870  0.1106E+01  0.1596E+01
  -2.860  0.8000E+00  0.1604E+01
  -2.850  0.7831E-01  0.1604E+01
  -2.840  0.1037E-02  0.1604E+01
  -2.830  0.1860E-05  0.1604E+01
  -2.820  0.4513E-09  0.1604E+01
  -2.810  0.1482E-13  0.1604E+01
  -2.800  0.6597E-19  0.1604E+01
  -2.790  0.6615E-16  0.1604E+01
  -2.780  0.5047E-11  0.1604E+01
  -2.770  0.5212E-07  0.1604E+01
  -2.760  0.7285E-04  0.1604E+01
  -2.750  0.1378E-01  0.1605E+01
  -2.740  0.3527E+00  0.1608E+01
  -2.730  0.1222E+01  0.1620E+01
  -2.720  0.5729E+00  0.1626E+01
  -2.710  0.3635E-01  0.1626E+01
